Movie,Reasons,Picks,Trailer
Mad Max,Post-Apocalyptic World,The Book of Eli,https://www.youtube.com/watch?v=yAQcwKY0Dik
Mad Max Fury Road,Post-Apocalyptic World,The Book of Eli,https://www.youtube.com/watch?v=yAQcwKY0Dik
Mad Max: Fury Road,Post-Apocalyptic World,The Book of Eli,https://www.youtube.com/watch?v=yAQcwKY0Dik
Man from uncle,Acting,Kingsman: The Secret Service, https://www.youtube.com/watch?v=kl8F-8tR8to
Manhatten,Romantic Comedy,Hannah And Her Sisters,https://www.youtube.com/watch?v=Qtgw38Yq2Qs
Manhatten,Romantic Comedy,"Play It Again, Sam",https://www.youtube.com/watch?v=Dl_DBzrNFzc
Manhatten,Romantic Comedy,Frances Ha,https://www.youtube.com/watch?v=y9YKHRQkf7k
Manhatten,Acting,Hannah And Her Sisters,https://www.youtube.com/watch?v=Qtgw38Yq2Qs
Manhatten,Acting,"Play It Again, Sam",https://www.youtube.com/watch?v=Dl_DBzrNFzc
Manhatten,Acting,Frances Ha,https://www.youtube.com/watch?v=y9YKHRQkf7k
Matilda,Movie about a Teenager,Read It and Weep,https://www.youtube.com/watch?v=FLNgvPO2Q_U
Matrix,Mind-Blowing,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
Matrix,N/A,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
Matrix,Fantasy Story Lines,Pacific Rim,https://www.youtube.com/watch?v=5guMumPFBag
Matrix,Fantasy Story Lines,The Adventures of Tintin: The Secret of the Unicorn,https://www.youtube.com/watch?v=7NWtW699XME
Matrix,Fantasy Story Lines,The Golden Compass,https://www.youtube.com/watch?v=qN2P0FP2BWI
Maze Runner,EMC is a Sponsor,Ender's Game,https://www.youtube.com/watch?v=2UNWLgY-wuo
Maze Runner,EMC is a Sponsor,Goodbye World,https://www.youtube.com/watch?v=nX8daCjqtNo
Me Before You,Heartbreaking,Wuthering Heights,https://www.youtube.com/watch?v=3EceNo1LJj4
Mean Girls,,"I Love You, Beth Cooper",https://www.youtube.com/watch?v=bS6UfMuldps
Mean Girls,,Spring breakers,https://www.youtube.com/watch?v=oaeVPdsVkyA
Memento,Complex Drama,Triangle,https://www.youtube.com/watch?v=9aCdzjCftgs
Memento,Complex Drama,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
Memento,Plot Twist,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
Memento,Interesting Structure,Mystic River,https://www.youtube.com/watch?v=W7NktJhrRYQ
Memento,Interesting Structure,MirrorMask,https://www.youtube.com/watch?v=swrcKRVgeGI
Memento,Grittiness,The Fall,https://www.youtube.com/watch?v=IwsYyRc9j4g
Memento,Grittiness,MirrorMask,https://www.youtube.com/watch?v=swrcKRVgeGI
Memento,Tight Action,Headhunters,https://www.youtube.com/watch?v=wkT5yzZrml8
Memento,Tight Action,The I Inside,https://www.youtube.com/watch?v=B1v-tQmVRd0
Memento,Clever Script,Headhunters,https://www.youtube.com/watch?v=wkT5yzZrml8
Memento,Clever Script,The I Inside,https://www.youtube.com/watch?v=B1v-tQmVRd0
Memento,Plot Twists,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
Memento,Plot Twists,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
Memento,Makes You Think,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
Memento,Makes You Think,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
Men in black,,Odd Thomas,https://www.youtube.com/watch?v=CV_7tOWGvio
Men in black,,Percy Jackson,https://www.youtube.com/watch?v=xko1Mx5w4tg
Men in black,,RIPD,https://www.youtube.com/watch?v=nt59JjtWFSU
Mesrine Public Enemy #1,French,Get The Gringo,https://www.youtube.com/watch?v=Bui8shxlYl0
Mesrine Public Enemy #1,French,Killing Them Softly,https://www.youtube.com/watch?v=tDyaNnrgdp4
Miami Blues,Humor,Seven Psychopaths,https://www.youtube.com/watch?v=jsHR77oQKEY
Miami Blues,Darkness,Seven Psychopaths,https://www.youtube.com/watch?v=jsHR77oQKEY
Midnight in Paris,Great Themes,Forget Paris,https://www.youtube.com/watch?v=G8ZHyJoKYnM
Midnight in Paris,Great Themes,Life of Pi,https://www.youtube.com/watch?v=3mMN693-F3U
Midnight in Paris,Great Themes,Room,https://www.youtube.com/watch?v=E_Ci-pAL4eE
Midnight in Paris,Feelings,Forget Paris,https://www.youtube.com/watch?v=G8ZHyJoKYnM
Midnight in Paris,Feelings,Life of Pi,https://www.youtube.com/watch?v=3mMN693-F3U
Midnight in Paris,Feelings,Room,https://www.youtube.com/watch?v=E_Ci-pAL4eE
Money Monster,N/A,Four Rooms,https://www.youtube.com/watch?v=Rieq_TR7cV0
Moon,Out of this World,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
Moon,Sci-Fi Story,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
Moon,Low Budget,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
Moon,Great Story,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
Moonrise Kingdom,Plot  ,Submarine,https://www.youtube.com/watch?v=P-WCCdkVDr4
Moonrise Kingdom,Plot,The Double,https://www.youtube.com/watch?v=XG8qATRtNuU
Moonrise Kingdom,Plot,Boy,https://www.youtube.com/watch?v=ESD3mlgpSwM
Moonrise Kingdom,Plot  ,Brooklyn  ,https://www.youtube.com/watch?v=15syDwC000k
Moonrise Kingdom,Plot,The Lobster,https://www.youtube.com/watch?v=TR_NcqD-Gfs
Mr Nobody,Mnidblowing,Another Earth,https://www.youtube.com/watch?v=QlPfAYpnpuw
Mr Nobody,Mindblowing,Memento,https://www.youtube.com/watch?v=Rq9eM4ZXRgs
Mr. Holmes,Ian McKellen,Get Low,https://www.youtube.com/watch?v=C25TG5kLJGw
Mr. Nobody,Mnidblowing,Another Earth,https://www.youtube.com/watch?v=QlPfAYpnpuw
Mr. Nobody,Mindblowing,Memento,https://www.youtube.com/watch?v=Rq9eM4ZXRgs
My Cousin Vinny,Funny,The Whole Nine Yards,https://www.youtube.com/watch?v=671bZc4jX7g
My Cousin Vinny,Marisa Tomei,The Whole Nine Yards,https://www.youtube.com/watch?v=671bZc4jX7g
My Sister's Keeper,The History,The Impossible,https://www.youtube.com/watch?v=Bgw394ZKsis
My Sister's Keeper,Cancer Theme,The Impossible,https://www.youtube.com/watch?v=Bgw394ZKsis
N/A,Funny Movie for my kids,Shrek,https://www.youtube.com/watch?v=W37DlG1i61
N/A,Funny Movie for my kids,Elf,https://www.youtube.com/watch?v=gW9wRNqQ_P8
N/A,Funny Movie for my kids,Minions,https://www.youtube.com/watch?v=dVDk7PXNXB8
N/A,Saving Private Ryan,Fury,https://www.youtube.com/watch?v=-OGvZoIrXpg
N/A,Saving Private Ryan,To End All Wars,https://www.youtube.com/watch?v=uK_RihZLeu0
N/A,A movie that will make me cry,The Prince of Tides,https://www.youtube.com/watch?v=LxO0s7e-f3E
N/A,A movie that will make me cry,Evening,https://www.youtube.com/watch?v=l_mrZiFbglI
N/A,Movie starring Morgan Freeman,Million Dollar Baby,https://www.youtube.com/watch?v=5_RsHRmIRBY
N/A,Red Head,Brave,https://www.youtube.com/watch?v=TEHWDA_6e3M
N/A,Red Head,The Avengers,https://www.youtube.com/watch?v=eOrNdBpGMv8
N/A,Action,Brave,https://www.youtube.com/watch?v=TEHWDA_6e3M
N/A,Action,The Avengers,https://www.youtube.com/watch?v=eOrNdBpGMv8
N/A,Horror,The Babadook,https://www.youtube.com/watch?v=k5WQZzDRVtw
N/A,Action,The Orphanage,https://www.youtube.com/watch?v=02mbaN7ozJ4
N/A,Science Fiction,Almost Human,https://www.youtube.com/watch?v=FV2ojHR40TQ
N/A,Science Fiction,Night of the Creeps,https://www.youtube.com/watch?v=XW8F1boWgv0
N/A,Classic Action Movie,Battle Royale,https://www.youtube.com/watch?v=hCoPbkvyWEI
N/A,Suspenseful Scenes,Battle Royale,https://www.youtube.com/watch?v=hCoPbkvyWEI
N/A,High Rating,Battle Royale,https://www.youtube.com/watch?v=hCoPbkvyWEI
N/A,Highly Rated Popular Movie,Edge of Tomorrow,https://www.youtube.com/watch?v=vw61gCe2oqI
N/A,Highly Rated Popular Movie,The Italian Job,https://www.youtube.com/watch?v=5Eyw-Qiwpj0
N/A,Stoner Movie,Half Baked,https://www.youtube.com/watch?v=D-phH1we1kY
N/A,Stoner Movie,Bill & Ted's Excellent Adventure,https://www.youtube.com/watch?v=sFy17auuK08
N/A,Stoner Movie,Hot Tub Time Machine,https://www.youtube.com/watch?v=_TXNEE6SaoI
N/A,Movies like John Wick,The Bourne Identity,https://www.youtube.com/watch?v=FpKaB5dvQ4g
N/A,Movies like John Wick,The Bourne Supremacy,https://www.youtube.com/watch?v=Y-HqyyfBbSo
N/A,Movies like John Wick,The Bourne Ultimatum,https://www.youtube.com/watch?v=ZT2ZxjUjSo0
N/A,Movies like John Wick,The Bourne Legacy,https://www.youtube.com/watch?v=jSzy9qQ3mDE
N/A,Movies like John Wick,Jack Reacher,https://www.youtube.com/watch?v=Q-oxhxD32MM
N/A,Movies like John Wick,Shoot 'Em Up,https://www.youtube.com/watch?v=jlx4n_ibNZE
N/A,Movies like John Wick,The Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
N/A,Movies like John Wick,The Gun,
N/A,Movies Like The Hurt Locker,We Were Soldiers,https://www.youtube.com/watch?v=wYK4jrhepdU
N/A,Movies Like The Hurt Locker,Black Hawk Down,https://www.youtube.com/watch?v=tnV6wM-vd9s
N/A,Movies Like The Hurt Locker,Zero Dark Thirty,https://www.youtube.com/watch?v=EYFhFYoDAo4
N/A,Science fiction movie about time travel,Time Lapse,https://www.youtube.com/watch?v=_YhP-VfH81E
N/A,Something related to tech,Primer,https://www.youtube.com/watch?v=dfOCp6cW7rQ
N/A,"""Movie about Steve Jobs and Bill Gates""",Steve Jobs,https://www.youtube.com/watch?v=aEr6K1bwIVs
N/A,"""Movie about Steve Jobs and Bill Gates""",Steve Jobs: The Man in the Machine,https://www.youtube.com/watch?v=SrlPyKxdMX4
N/A,Science Fiction,Uncanny,https://www.youtube.com/watch?v=npA4W321Kzc
N/A,Science History,Uncanny,https://www.youtube.com/watch?v=npA4W321Kzc
N/A,Space,Uncanny,https://www.youtube.com/watch?v=npA4W321Kzc
N/A,Technology,Uncanny,https://www.youtube.com/watch?v=npA4W321Kzc
N/A,Action movie with all star cast,RED,https://www.youtube.com/watch?v=-JZ_moituIo
N/A,War,The Eagle,https://www.youtube.com/watch?v=Yx4bnwvGmKM
N/A,War,Fury,https://www.youtube.com/watch?v=-OGvZoIrXpg
N/A,Historical,The Eagle,https://www.youtube.com/watch?v=Yx4bnwvGmKM
N/A,Historical,Fury,https://www.youtube.com/watch?v=-OGvZoIrXpg
N/A,Very Sad Romance,Atonement,https://www.youtube.com/watch?v=FWPZDi723Eo
N/A,Space,Europa Report,https://www.youtube.com/watch?v=cbw9hlBnG74
N/A,Movies of 21st Century,Europa Report,https://www.youtube.com/watch?v=cbw9hlBnG74
N/A,Disaster Movie,Deep Impact,https://www.youtube.com/watch?v=NTkfk4dCnu8
N/A,Disaster Movie,2012,https://www.youtube.com/watch?v=sFXGrTng0gQ
N/A,Crime Thrilers,Tinker Tailor Soldier Spy,https://www.youtube.com/watch?v=LPKhWXhiMSw
N/A,Crime Thrilers,Hoffa,https://www.youtube.com/watch?v=tTlAAEaxckQ
N/A,Crime Thrilers,The Rainmaker,https://www.youtube.com/watch?v=nc2WwaWO8GAlook
N/A,Crime Thrilers,Michael Clayton,https://www.youtube.com/watch?v=9l12IQe98vE\
N/A,Crime Thrilers,The Juror,https://www.youtube.com/watch?v=Awng-jZnkoY
N/A,Crime Thrilers,True Crime,https://www.youtube.com/watch?v=AHeMsNv1MNk
N/A,Comedy,Neighbors,https://www.youtube.com/watch?v=pzZgJZMXNEc
N/A,Comedy,The House Bunny,https://www.youtube.com/watch?v=OVL5Mfgw7Pw
N/A,Something Stupid,Neighbors,https://www.youtube.com/watch?v=pzZgJZMXNEc
N/A,Something Stupid,The House Bunny,https://www.youtube.com/watch?v=OVL5Mfgw7Pw
N/A,College Movie,Neighbors,https://www.youtube.com/watch?v=pzZgJZMXNEc
N/A,College Movie,The House Bunny,https://www.youtube.com/watch?v=OVL5Mfgw7Pw
N/A,Romantic,"I Love You, Beth Cooper",https://www.youtube.com/watch?v=7DNNgvnnWLA
N/A,Romantic,Easy A,https://www.youtube.com/watch?v=KNbPnqyvItk
N/A,Romantic,Sleepover,https://www.youtube.com/watch?v=jt7QIaGnm28
N/A,Romantic,The Perfect Score,https://www.youtube.com/watch?v=WdRvXVNgOss
N/A,Romantic,The Rachel Papers,https://www.youtube.com/watch?v=EP4bYc_HrMo
N/A,Romantic,The Spectacular Now,https://www.youtube.com/watch?v=XDTBLSkUmYk
N/A,Teen,"I Love You, Beth Cooper",https://www.youtube.com/watch?v=7DNNgvnnWLA
N/A,Teen,Easy A,https://www.youtube.com/watch?v=KNbPnqyvItk
N/A,Teen,Sleepover,https://www.youtube.com/watch?v=jt7QIaGnm28
N/A,Teen,The Perfect Score,https://www.youtube.com/watch?v=WdRvXVNgOss
N/A,Teen,The Rachel Papers,https://www.youtube.com/watch?v=EP4bYc_HrMo
N/A,Teen,The Spectacular Now,https://www.youtube.com/watch?v=XDTBLSkUmYk
N/A,Good use of Colors,Sunshine,https://www.youtube.com/watch?v=YZ2-xR54UDU
N/A,Framing,Sunshine,https://www.youtube.com/watch?v=YZ2-xR54UDU
N/A,Good Framing,13 Assassins,https://www.youtube.com/watch?v=NgPC74-Tde8
N/A,Good Framing,Samurai I: Musashi Miyamoto,https://www.youtube.com/watch?v=V8jZLIHnEWg
N/A,Similar to director Akira Kurosawa style,13 Assassins,https://www.youtube.com/watch?v=NgPC74-Tde8
N/A,Similar to director Akira Kurosawa style,Samurai I: Musashi Miyamoto,https://www.youtube.com/watch?v=V8jZLIHnEWg
N/A,Wernor Hertzog,Waking Life,https://www.youtube.com/watch?v=xX10vQEa56E
N/A,Wernor Hertzog,"OSS 117: Cairo, Nest of Spies",https://www.youtube.com/watch?v=k30wCE82640
N/A,Saul Bass,Waking Life,https://www.youtube.com/watch?v=xX10vQEa56E
N/A,Saul Bass,"OSS 117: Cairo, Nest of Spies",https://www.youtube.com/watch?v=k30wCE82640
N/A,John Waters,Waking Life,https://www.youtube.com/watch?v=xX10vQEa56E
N/A,John Waters,"OSS 117: Cairo, Nest of Spies",https://www.youtube.com/watch?v=k30wCE82640
N/A,The Best Leonardo DiCaprio Movie,Inception,https://www.youtube.com/watch?v=8hP9D6kZseM
N/A,The Best George Clooney Movie,Gravity,https://www.youtube.com/watch?v=OiTiKOy59o4
N/A,Comedy on Netflix with Steve Carell,Seeking a Friend for the End of the World,https://www.youtube.com/watch?v=T43InzvBm-k
N/A,Comedy on Netflix with Steve Carell,Safety Not Guaranteed,https://www.youtube.com/watch?v=73jSnAs7mq8
N/A,Something Romantic,Seeking a Friend for the End of the World,https://www.youtube.com/watch?v=T43InzvBm-k
N/A,Something Romantic,Safety Not Guaranteed,https://www.youtube.com/watch?v=73jSnAs7mq8
N/A,Disney Films,Mulan,https://www.youtube.com/watch?v=MsAniqGowKE
N/A,Disney Films,Lilo & Stitch,https://www.youtube.com/watch?v=hu9bERy7XGY
N/A,Disney Films,Pocahontas,https://www.youtube.com/watch?v=9q1QF8G47oU
N/A,Explosions,Snowpiercer,https://www.youtube.com/watch?v=nX5PwfEMBM0
N/A,Explosions,Deep Impact,https://www.youtube.com/watch?v=NTkfk4dCnu8
N/A,Drama,Snowpiercer,https://www.youtube.com/watch?v=nX5PwfEMBM0
N/A,Drama,Deep Impact,https://www.youtube.com/watch?v=NTkfk4dCnu8
N/A,Frank Miller Movie,The Spirit,https://www.youtube.com/watch?v=egvFBZFi0vY
N/A,Frank Miller Movie,300,https://www.youtube.com/watch?v=UrIbxk7idYA
N/A,Frank Miller Movie,Sin City,https://www.youtube.com/watch?v=T2Dj6ktPU5c
N/A,High Contrast,The Spirit,https://www.youtube.com/watch?v=egvFBZFi0vY
N/A,High Contrast,300,https://www.youtube.com/watch?v=UrIbxk7idYA
N/A,High Contrast,Sin City,https://www.youtube.com/watch?v=T2Dj6ktPU5c
N/A,Movie with Gene Hackman,The Conversation,https://www.youtube.com/watch?v=vrhRsZ56b4g
N/A,Movie with Gene Hackman,Crimson Tide,https://www.youtube.com/watch?v=iS4I2Z1RBIw
N/A,Movie with Gene Hackman,Runaway Jury,https://www.youtube.com/watch?v=c80vGyzA0LI
N/A,Economy,Margin Call,https://www.youtube.com/watch?v=IjZ-ke1kJrA
N/A,Economy,Rogue Trader,https://www.youtube.com/watch?v=vgqSVVLFmds
N/A,Economy,Cosmopolis,https://www.youtube.com/watch?v=PvYyKTZtUG0
N/A,Economy,The Big Short,https://www.youtube.com/watch?v=vgqG3ITMv1Q
N/A,A good true story,The Imitation Game,https://www.youtube.com/watch?v=S5CjKEFb-sM
N/A,WW2,The Way Back,https://www.youtube.com/watch?v=87kezJTpyMI
N/A,New,Phoenix,https://www.youtube.com/watch?v=zildFIFKjlc
N/A,Best Rated,Phoenix,https://www.youtube.com/watch?v=zildFIFKjlc
N/A,Jackie Chan,Ip Man,https://www.youtube.com/watch?v=1AJxXQ7xojE
N/A,Jackie Chan,Dragon,https://www.youtube.com/watch?v=0R1BafGi-gk
N/A,Jackie Chan,13 Assasins,https://www.youtube.com/watch?v=NgPC74-Tde8
N/A,Jackie Chan,Dragon Lord,https://www.youtube.com/watch?v=IsYmEa-ti8Y
N/A,Jackie Chan,Masked Avengers,https://www.youtube.com/watch?v=TA-W5OYr5TE
N/A,Kung Fu,Ip Man,https://www.youtube.com/watch?v=1AJxXQ7xojE
N/A,Kung Fu,Dragon,https://www.youtube.com/watch?v=0R1BafGi-gk
N/A,Kung Fu,13 Assasins,https://www.youtube.com/watch?v=NgPC74-Tde8
N/A,Kung Fu,Dragon Lord,https://www.youtube.com/watch?v=IsYmEa-ti8Y
N/A,Kung Fu,Masked Avengers,https://www.youtube.com/watch?v=TA-W5OYr5TE
N/A,Something while I go to sleep,Planet Earth,https://www.youtube.com/watch?v=tiVNk6_0GdY
N/A,Swedish,Let The Right One In,https://www.youtube.com/watch?v=ICp4g9p_rgo
N/A,Swedish,Girl With The Dragon Tattoo,https://www.youtube.com/watch?v=DqQe3OrsMKI
N/A,Kids,Legend Of Sarila,https://www.youtube.com/watch?v=GvsExrARHnI
N/A,Japan,Legend Of Sarila,https://www.youtube.com/watch?v=GvsExrARHnI
N/A,Animals,Legend Of Sarila,https://www.youtube.com/watch?v=GvsExrARHnI
N/A,Camping,Legend Of Sarila,https://www.youtube.com/watch?v=GvsExrARHnI
N/A,For a Date,Leap Year,https://www.youtube.com/watch?v=HrlQBsd8LsE
N/A,For a Date,In Your Eyes,https://www.youtube.com/watch?v=cs_Z2OyqW5A
N/A,For a Date,Vanilla Sky,https://www.youtube.com/watch?v=2qTPTIi9U5A
N/A,Romantic Comedy,The One I Love,https://www.youtube.com/watch?v=jCOvhojlZzQ
N/A,Drama,The One I Love,https://www.youtube.com/watch?v=jCOvhojlZzQ
N/A,zombies,Zombie Hunter,https://www.youtube.com/watch?v=rGxbIkx9KZY
N/A,zombies,Dead Snow,https://www.youtube.com/watch?v=R19KagZyU40
N/A,zombies,Stake Land,https://www.youtube.com/watch?v=zNC2HwAaWWE
N/A,nukes,Zombie Hunter,https://www.youtube.com/watch?v=rGxbIkx9KZY
N/a,nukes,Dead Snow,https://www.youtube.com/watch?v=R19KagZyU40
n/a,nukes,Stake Land,https://www.youtube.com/watch?v=zNC2HwAaWWE
n/a,think of society differently,Cartel Land,https://www.youtube.com/watch?v=gkYBbBK0qoM
N/A,melancholic,Boyhood,https://www.youtube.com/watch?v=Y0oX0xiwOv8
N/A,melancholic,Big Fish,https://www.youtube.com/watch?v=M3YVTgTl-F0
N/A,Travel related romantic comedy,A Good Year,https://www.youtube.com/watch?v=bKKrLj5ZHiM
N/A,Travel related romantic comedy,Leap Year,https://www.youtube.com/watch?v=HrlQBsd8LsE
N/A,Travel related romantic comedy,Next Stop Wonderland,https://www.youtube.com/watch?v=4FrpLyK9mdw
N/A,clean humor,Drinking Buddies,https://www.youtube.com/watch?v=_wzKFdpdBDA
N/A,romantic humor,Drinking Buddies,https://www.youtube.com/watch?v=_wzKFdpdBDA
N/A,fantasy,Serenity,https://www.youtube.com/watch?v=6nEAlpTb4tk
N/A,fantasy,Serendipity,https://www.youtube.com/watch?v=ePU2Ux9JIMM
N/A,romantic comedy,Serenidipity,https://www.youtube.com/watch?v=ePU2Ux9JIMM
N/A,Silly,We're The Millers,https://www.youtube.com/watch?v=O7NHfAzg7Yg
N/A,Silly,Popstar: Never Stop Never Stopping,https://www.youtube.com/watch?v=AHC7guX-FCk
N/A,Positve Message,We're The Millers,https://www.youtube.com/watch?v=O7NHfAzg7Yg
N/A,Positive Message,Popstar: Never Stop Never Stopping,https://www.youtube.com/watch?v=AHC7guX-FCk
N/A,Thriller,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
N/A,Thriller,The Game,https://www.youtube.com/watch?v=dLauqDChQGs
n/a,grunge soundtrack,Heathers,https://www.youtube.com/watch?v=7EsMeYlzwCU
n/a,coming of age,Heathers,https://www.youtube.com/watch?v=7EsMeYlzwCU
n/a,Educational Documentaries,Race to Nowhere,https://www.youtube.com/watch?v=Uem73imvn9Y
n/a,Educational Documentaries,On the Way to School,https://www.youtube.com/watch?v=eIsQ0B43Q9Y
n/a,Something Funny,21 Jump Street,https://www.youtube.com/watch?v=ISJR4rVO0TQ
N/A,"""A thrilling movie about baseball game""",Moneyball,https://www.youtube.com/watch?v=-4QPVo0UIzc
Narcos,Made me think,Stuck In Love,https://www.youtube.com/watch?v=ctXbDE1m7v0
Narcos,Made me think,People Places Things,https://www.youtube.com/watch?v=Bawtuko5zYs
National Treasure,Treasure,The Adventures of Tintin,https://www.youtube.com/watch?v=9ua_4ajpP58
Needful Things,Thoughtful,Horns,https://www.youtube.com/watch?v=B8s_1UcdoNI
Neighbors,Raunchy,Trainwreck,https://www.youtube.com/watch?v=2MxnhBPoIx4
Neighbors,Raunchy,Project-X,https://www.youtube.com/watch?v=1Rl1TJG17Wk
Neighbors,Raunchy,21 Jump Street,https://www.youtube.com/watch?v=ISJR4rVO0TQ
Neighbors,Humor,Trainwreck,https://www.youtube.com/watch?v=2MxnhBPoIx4
Neighbors,Humor,Project-X,https://www.youtube.com/watch?v=1Rl1TJG17Wk
Neighbors,Humor,21 Jump Street,https://www.youtube.com/watch?v=ISJR4rVO0TQ
Neighbors,"""I want a movie like Neighbors""",Project X,https://www.youtube.com/watch?v=1Rl1TJG17Wk
Neighbors,"""I want a movie like Neighbors""",The Heat,https://www.youtube.com/watch?v=PF5FjuSYU_0
Neighbors,"""I want a movie like Neighbors""",Spy,https://www.youtube.com/watch?v=ltijEmlyqlg
Neighbors,N/A,Someone Marry Barry,https://www.youtube.com/watch?v=fJ7_jAVlxNU
Neighbors,N/A,I Give It A Year,https://www.youtube.com/watch?v=TpWrKF0VC00
Never Back Down,Courage,Best of the Best,https://www.youtube.com/watch?v=kRWygxReD_w
